timestamp,mid_price,spread,total_vol,wobi
2026-03-01 15:41:30.010,67234.96,0.01,5.0611,-0.8869
2026-03-01 15:41:30.107,67234.96,0.01,5.0611,-0.8869
2026-03-01 15:41:30.208,67234.96,0.01,5.0611,-0.8851
2026-03-01 15:41:30.307,67234.96,0.01,5.0448,-0.8864
2026-03-01 15:41:30.407,67234.96,0.01,4.9333,-0.8833
2026-03-01 15:41:30.506,67234.96,0.01,4.9333,-0.8833
2026-03-01 15:41:30.610,67234.96,0.01,5.0449,-0.8864
2026-03-01 15:41:30.707,67234.96,0.01,5.173,-0.8897
2026-03-01 15:41:30.807,67234.96,0.01,5.173,-0.8897
2026-03-01 15:41:30.932,67234.96,0.01,5.173,-0.8897
2026-03-01 15:41:31.007,67234.96,0.01,5.2743,-0.8466
2026-03-01 15:41:31.107,67234.96,0.01,5.0255,-0.8392
2026-03-01 15:41:31.206,67234.96,0.01,5.0255,-0.8421
2026-03-01 15:41:31.306,67234.96,0.01,5.1369,-0.8461
2026-03-01 15:41:31.421,67234.96,0.01,5.1369,-0.8461
2026-03-01 15:41:31.507,67234.96,0.01,5.1369,-0.8461
2026-03-01 15:41:31.606,67234.96,0.01,5.1369,-0.8461
2026-03-01 15:41:31.706,67234.96,0.01,5.1369,-0.8461
2026-03-01 15:41:31.807,67234.96,0.01,5.0254,-0.8422
2026-03-01 15:41:31.907,67234.96,0.01,5.0254,-0.8422
2026-03-01 15:41:32.006,67234.96,0.01,5.0254,-0.8422
2026-03-01 15:41:32.107,67234.96,0.01,5.0254,-0.8422
2026-03-01 15:41:32.207,67234.96,0.01,5.0247,-0.8425
2026-03-01 15:41:32.306,67234.96,0.01,5.0248,-0.8424
2026-03-01 15:41:32.408,67234.96,0.01,5.1363,-0.8464
2026-03-01 15:41:32.507,67234.96,0.01,5.035,-0.8896
2026-03-01 15:41:32.607,67234.96,0.01,5.035,-0.8896
2026-03-01 15:41:32.706,67234.96,0.01,5.0342,-0.8899
2026-03-01 15:41:32.806,67234.96,0.01,5.0342,-0.8899
2026-03-01 15:41:32.907,67234.96,0.01,5.0333,-0.8904
2026-03-01 15:41:33.007,67234.96,0.01,5.1346,-0.8471
2026-03-01 15:41:33.107,67234.96,0.01,5.1346,-0.8471
2026-03-01 15:41:33.207,67234.96,0.01,5.1346,-0.8471
2026-03-01 15:41:33.307,67234.96,0.01,5.1346,-0.8471
2026-03-01 15:41:33.407,67234.96,0.01,5.1343,-0.8472
2026-03-01 15:41:33.508,67234.96,0.01,5.1342,-0.8472
2026-03-01 15:41:33.606,67234.96,0.01,5.1342,-0.8472
2026-03-01 15:41:33.707,67234.96,0.01,5.1359,-0.8465
2026-03-01 15:41:33.807,67234.96,0.01,5.1359,-0.8465
2026-03-01 15:41:33.906,67234.96,0.01,5.1359,-0.8465
2026-03-01 15:41:34.006,67234.96,0.01,5.1358,-0.8465
2026-03-01 15:41:34.106,67234.96,0.01,5.1358,-0.8465
2026-03-01 15:41:34.207,67234.96,0.01,5.1358,-0.8465
2026-03-01 15:41:34.307,67234.96,0.01,5.1358,-0.8465
2026-03-01 15:41:34.406,67234.96,0.01,5.1358,-0.8465
2026-03-01 15:41:34.507,67234.96,0.01,5.1358,-0.8465
2026-03-01 15:41:34.607,67234.96,0.01,5.1209,-0.8462
2026-03-01 15:41:34.711,67234.96,0.01,5.2089,-0.9182
2026-03-01 15:41:34.807,67234.96,0.01,5.3102,-0.8736
2026-03-01 15:41:34.908,67234.96,0.01,5.3101,-0.8737
2026-03-01 15:41:35.007,67234.96,0.01,5.3101,-0.8737
2026-03-01 15:41:35.107,67234.96,0.01,5.3102,-0.8737
2026-03-01 15:41:35.207,67234.96,0.01,5.3102,-0.8737
2026-03-01 15:41:35.307,67234.96,0.01,5.2088,-0.9184
2026-03-01 15:41:35.408,67234.96,0.01,5.2237,-0.9187
2026-03-01 15:41:35.507,67234.96,0.01,5.202,-0.9248
2026-03-01 15:41:35.606,67234.96,0.01,5.2097,-0.9251
2026-03-01 15:41:35.706,67234.96,0.01,5.21,-0.925
2026-03-01 15:41:35.807,67234.96,0.01,5.2099,-0.925
2026-03-01 15:41:35.907,67234.96,0.01,5.1154,-0.9687
2026-03-01 15:41:36.007,67234.96,0.01,5.1154,-0.9687
2026-03-01 15:41:36.107,67234.96,0.01,5.1154,-0.9687
2026-03-01 15:41:36.206,67234.96,0.01,5.1154,-0.9687
2026-03-01 15:41:36.307,67234.96,0.01,5.1151,-0.9687
2026-03-01 15:41:36.408,67224.83,0.01,2.0191,-0.733
2026-03-01 15:41:36.507,67224.83,0.01,3.1791,-0.7957
2026-03-01 15:41:36.607,67224.83,0.01,2.9098,-0.7488
2026-03-01 15:41:36.707,67224.83,0.01,3.2033,-0.1895
2026-03-01 15:41:36.808,67224.83,0.01,3.2995,-0.1846
2026-03-01 15:41:36.908,67224.83,0.01,3.3004,-0.1843
2026-03-01 15:41:37.025,67224.83,0.01,3.2869,-0.18
2026-03-01 15:41:37.150,67224.83,0.01,3.2985,-0.175
2026-03-01 15:41:37.216,67224.83,0.01,3.2985,-0.175
2026-03-01 15:41:37.309,67224.83,0.01,3.3892,-0.1363
2026-03-01 15:41:37.407,67224.83,0.01,3.3892,-0.1363
2026-03-01 15:41:37.506,67224.83,0.01,3.2688,-0.0984
2026-03-01 15:41:37.608,67224.83,0.01,3.2687,-0.0984
2026-03-01 15:41:37.707,67224.83,0.01,3.4262,-0.1477
2026-03-01 15:41:37.806,67224.83,0.01,3.3123,-0.0811
2026-03-01 15:41:37.907,67224.83,0.01,3.1813,-0.0768
2026-03-01 15:41:38.006,67224.83,0.01,3.1807,-0.0766
2026-03-01 15:41:38.107,67224.83,0.01,3.1807,-0.0766
2026-03-01 15:41:38.207,67224.83,0.01,3.1807,-0.0766
2026-03-01 15:41:38.307,67224.83,0.01,3.1805,-0.0766
2026-03-01 15:41:38.407,67224.83,0.01,3.1805,-0.0766
2026-03-01 15:41:38.508,67224.83,0.01,3.1805,-0.0766
2026-03-01 15:41:38.607,67224.83,0.01,3.1797,-0.0769
2026-03-01 15:41:38.707,67224.83,0.01,3.1797,-0.0769
2026-03-01 15:41:38.807,67224.83,0.01,3.1717,-0.0742
2026-03-01 15:41:38.907,67224.83,0.01,3.1717,-0.0742
2026-03-01 15:41:39.007,67224.83,0.01,3.1717,-0.0742
2026-03-01 15:41:39.107,67224.83,0.01,3.1717,-0.0742
2026-03-01 15:41:39.206,67224.83,0.01,3.3293,-0.1244
2026-03-01 15:41:39.307,67224.83,0.01,3.3292,-0.1245
2026-03-01 15:41:39.407,67224.83,0.01,3.3292,-0.1245
2026-03-01 15:41:39.507,67224.83,0.01,3.3293,-0.1244
2026-03-01 15:41:39.607,67224.83,0.01,3.3293,-0.1244
2026-03-01 15:41:39.707,67224.83,0.01,3.3292,-0.1245
2026-03-01 15:41:39.807,67224.83,0.01,3.3292,-0.1245
2026-03-01 15:41:39.907,67224.83,0.01,3.3292,-0.1245
2026-03-01 15:41:40.007,67224.83,0.01,3.3292,-0.1245
2026-03-01 15:41:40.108,67224.83,0.01,3.3292,-0.1245
2026-03-01 15:41:40.208,67224.83,0.01,3.3065,-0.1176
2026-03-01 15:41:40.307,67224.83,0.01,3.3065,-0.1176
2026-03-01 15:41:40.410,67224.83,0.01,3.3065,-0.1176
2026-03-01 15:41:40.507,67224.83,0.01,3.3065,-0.1176
2026-03-01 15:41:40.607,67224.83,0.01,3.3065,-0.1176
2026-03-01 15:41:40.707,67224.83,0.01,3.3065,-0.1176
2026-03-01 15:41:40.806,67224.83,0.01,3.3066,-0.1175
2026-03-01 15:41:40.907,67224.83,0.01,3.3058,-0.1173
2026-03-01 15:41:41.007,67224.83,0.01,3.3058,-0.1173
2026-03-01 15:41:41.108,67224.83,0.01,3.3054,-0.1171
2026-03-01 15:41:41.208,67224.83,0.01,3.3463,-0.1015
2026-03-01 15:41:41.307,67224.83,0.01,3.3463,-0.1015
2026-03-01 15:41:41.411,67224.83,0.01,3.3462,-0.1015
2026-03-01 15:41:41.516,67224.83,0.01,3.1887,-0.0502
2026-03-01 15:41:41.658,67224.83,0.01,3.1887,-0.0502
2026-03-01 15:41:41.765,67224.83,0.01,3.1887,-0.0502
2026-03-01 15:41:41.839,67224.83,0.01,3.3776,0.0175
2026-03-01 15:41:41.913,67224.83,0.01,3.3775,0.0175
2026-03-01 15:41:42.008,67224.83,0.01,3.3775,0.0175
2026-03-01 15:41:42.107,67224.83,0.01,3.3775,0.0175
2026-03-01 15:41:42.208,67224.83,0.01,3.3775,0.0175
2026-03-01 15:41:42.307,67224.83,0.01,3.6477,-0.0665
2026-03-01 15:41:42.406,67224.83,0.01,3.5362,-0.0331
2026-03-01 15:41:42.521,67224.83,0.01,3.5357,-0.0332
2026-03-01 15:41:42.607,67224.83,0.01,3.5357,-0.0332
2026-03-01 15:41:42.707,67224.83,0.01,3.6554,-0.0196
2026-03-01 15:41:42.809,67224.83,0.01,3.6557,-0.0197
2026-03-01 15:41:42.907,67224.83,0.01,3.6543,-0.0192
2026-03-01 15:41:43.006,67224.83,0.01,3.6556,-0.0189
2026-03-01 15:41:43.108,67224.83,0.01,3.3786,0.0475
2026-03-01 15:41:43.207,67224.83,0.01,3.3786,0.0192
2026-03-01 15:41:43.307,67224.83,0.01,3.3783,0.0193
2026-03-01 15:41:43.407,67224.83,0.01,3.3793,0.019
2026-03-01 15:41:43.507,67224.83,0.01,3.5364,-0.0325
2026-03-01 15:41:43.607,67224.83,0.01,3.5364,-0.0325
2026-03-01 15:41:43.707,67224.83,0.01,3.379,0.0191
2026-03-01 15:41:43.807,67224.83,0.01,3.379,0.0191
2026-03-01 15:41:43.907,67224.83,0.01,3.379,0.0191
2026-03-01 15:41:44.007,67224.83,0.01,3.3776,0.0196
2026-03-01 15:41:44.106,67224.83,0.01,3.3776,0.0196
2026-03-01 15:41:44.207,67224.83,0.01,3.3776,0.0196
2026-03-01 15:41:44.307,67224.83,0.01,3.3156,0.0415
2026-03-01 15:41:44.407,67224.83,0.01,3.0388,0.1548
2026-03-01 15:41:44.507,67224.83,0.01,3.0388,0.1548
2026-03-01 15:41:44.607,67224.83,0.01,3.0388,0.1548
2026-03-01 15:41:44.707,67224.83,0.01,3.0387,0.1548
2026-03-01 15:41:44.808,67224.83,0.01,3.2949,0.0521
2026-03-01 15:41:44.907,67224.83,0.01,3.3292,-0.1142
2026-03-01 15:41:45.007,67224.83,0.01,3.3292,-0.1142
2026-03-01 15:41:45.107,67224.83,0.01,3.3213,-0.1172
2026-03-01 15:41:45.208,67224.83,0.01,3.3213,-0.1172
2026-03-01 15:41:45.307,67224.83,0.01,3.1193,-0.0513
2026-03-01 15:41:45.407,67224.83,0.01,3.1195,-0.0512
2026-03-01 15:41:45.508,67224.83,0.01,3.1195,-0.0512
2026-03-01 15:41:45.607,67224.83,0.01,3.1195,-0.0512
2026-03-01 15:41:45.707,67224.83,0.01,3.1195,-0.0512
2026-03-01 15:41:45.808,67224.83,0.01,3.1195,-0.0512
2026-03-01 15:41:45.906,67224.83,0.01,3.277,-0.1034
2026-03-01 15:41:46.006,67224.83,0.01,3.277,-0.1034
2026-03-01 15:41:46.107,67224.83,0.01,3.277,-0.1034
2026-03-01 15:41:46.206,67224.83,0.01,3.277,-0.1034
2026-03-01 15:41:46.307,67224.83,0.01,3.2767,-0.1035
2026-03-01 15:41:46.409,67224.83,0.01,3.2767,-0.1035
2026-03-01 15:41:46.517,67224.83,0.01,3.2767,-0.1035
2026-03-01 15:41:46.607,67224.83,0.01,3.2767,-0.1035
2026-03-01 15:41:46.706,67224.83,0.01,3.2659,-0.1002
2026-03-01 15:41:46.807,67224.83,0.01,3.2364,-0.1117
2026-03-01 15:41:46.907,67224.83,0.01,3.2364,-0.1117
2026-03-01 15:41:47.007,67224.83,0.01,3.2364,-0.1117
2026-03-01 15:41:47.107,67224.83,0.01,3.2364,-0.1117
2026-03-01 15:41:47.207,67224.83,0.01,3.2364,-0.1117
2026-03-01 15:41:47.307,67224.83,0.01,3.2364,-0.1117
2026-03-01 15:41:47.407,67224.83,0.01,3.2364,-0.1117
2026-03-01 15:41:47.507,67224.83,0.01,3.2364,-0.1117
2026-03-01 15:41:47.608,67224.83,0.01,3.2356,-0.1115
2026-03-01 15:41:47.707,67224.83,0.01,3.2356,-0.1115
2026-03-01 15:41:47.807,67224.83,0.01,3.2208,-0.1067
2026-03-01 15:41:47.907,67224.83,0.01,3.2208,-0.1067
2026-03-01 15:41:48.007,67224.83,0.01,3.2208,-0.1067
2026-03-01 15:41:48.107,67224.83,0.01,3.2208,-0.1067
2026-03-01 15:41:48.207,67224.83,0.01,3.2478,-0.1749
2026-03-01 15:41:48.307,67224.83,0.01,3.2386,-0.1773
2026-03-01 15:41:48.407,67224.83,0.01,3.2386,-0.1773
2026-03-01 15:41:48.507,67224.83,0.01,3.3729,-0.1932
2026-03-01 15:41:48.607,67224.83,0.01,3.3732,-0.1932
2026-03-01 15:41:48.706,67224.83,0.01,2.822,-0.4752
2026-03-01 15:41:48.848,67224.83,0.01,2.6302,-0.6084
2026-03-01 15:41:48.932,67224.83,0.01,2.7812,-0.5458
2026-03-01 15:41:49.007,67224.83,0.01,2.7813,-0.5458
2026-03-01 15:41:49.110,67224.83,0.01,2.7813,-0.5458
2026-03-01 15:41:49.207,67224.83,0.01,2.7813,-0.5458
2026-03-01 15:41:49.307,67224.83,0.01,2.6615,-0.5339
2026-03-01 15:41:49.408,67224.83,0.01,2.9222,-0.5659
2026-03-01 15:41:49.507,67224.83,0.01,2.9222,-0.5659
2026-03-01 15:41:49.608,67224.83,0.01,2.9222,-0.5659
2026-03-01 15:41:49.707,67224.83,0.01,2.6223,-0.9894
2026-03-01 15:41:49.807,67224.83,0.01,3.165,-0.992
2026-03-01 15:41:49.909,67224.83,0.01,3.3612,-0.9927
2026-03-01 15:41:50.009,67224.83,0.01,3.3612,-0.9918
2026-03-01 15:41:50.109,67224.83,0.01,3.3681,-0.9865
2026-03-01 15:41:50.272,67224.83,0.01,3.069,-0.9875
2026-03-01 15:41:50.343,67224.83,0.01,2.4297,-0.8802
2026-03-01 15:41:50.419,67224.83,0.01,2.4395,-0.8845
2026-03-01 15:41:50.506,67224.83,0.01,3.2813,-0.9112
2026-03-01 15:41:50.607,67224.83,0.01,3.2814,-0.9112
2026-03-01 15:41:50.707,67224.83,0.01,3.2814,-0.9112
2026-03-01 15:41:50.806,67224.83,0.01,3.3153,-0.8869
2026-03-01 15:41:50.907,67224.83,0.01,3.3153,-0.8869
2026-03-01 15:41:51.006,67224.83,0.01,3.3153,-0.8869
2026-03-01 15:41:51.107,67224.83,0.01,3.3153,-0.8869
2026-03-01 15:41:51.207,67224.83,0.01,3.3153,-0.8869
2026-03-01 15:41:51.308,67224.83,0.01,3.3388,-0.2233
2026-03-01 15:41:51.407,67224.83,0.01,2.6265,0.2872
2026-03-01 15:41:51.507,67224.83,0.01,2.4178,0.4075
2026-03-01 15:41:51.608,67224.83,0.01,2.4176,0.4085
2026-03-01 15:41:51.707,67224.83,0.01,2.4508,0.4061
2026-03-01 15:41:51.807,67224.83,0.01,2.4174,0.4078
2026-03-01 15:41:51.907,67224.83,0.01,2.418,0.4075
2026-03-01 15:41:52.007,67224.83,0.01,2.418,0.4075
2026-03-01 15:41:52.108,67224.83,0.01,2.3891,0.4265
2026-03-01 15:41:52.207,67224.83,0.01,2.3791,0.4332
2026-03-01 15:41:52.308,67224.83,0.01,2.379,0.4332
2026-03-01 15:41:52.407,67224.83,0.01,2.3785,0.4335
2026-03-01 15:41:52.507,67224.83,0.01,2.4869,0.4605
2026-03-01 15:41:52.607,67224.83,0.01,2.4509,0.4843
2026-03-01 15:41:52.708,67224.83,0.01,2.4504,0.4847
2026-03-01 15:41:52.806,67224.83,0.01,2.4509,0.4843
2026-03-01 15:41:52.907,67224.83,0.01,2.45,0.4841
2026-03-01 15:41:53.007,67224.83,0.01,2.9964,0.2223
2026-03-01 15:41:53.108,67224.83,0.01,2.9671,0.2015
2026-03-01 15:41:53.206,67224.83,0.01,2.8094,0.2755
2026-03-01 15:41:53.307,67224.83,0.01,2.8094,0.2755
2026-03-01 15:41:53.407,67224.83,0.01,2.8094,0.2755
2026-03-01 15:41:53.506,67224.83,0.01,2.8075,0.2764
2026-03-01 15:41:53.607,67224.83,0.01,2.8075,0.2764
2026-03-01 15:41:53.707,67220.85,0.01,9.6847,-0.997
2026-03-01 15:41:53.807,67220.85,0.01,2.9397,-0.9962
2026-03-01 15:41:53.907,67220.85,0.01,4.475,-0.9967
2026-03-01 15:41:54.008,67220.85,0.01,4.4718,-0.9985
2026-03-01 15:41:54.107,67220.85,0.01,4.5035,-0.9986
2026-03-01 15:41:54.208,67220.85,0.01,3.4238,-0.9987
2026-03-01 15:41:54.308,67220.85,0.01,3.4244,-0.9986
2026-03-01 15:41:54.407,67220.85,0.01,3.0992,-0.9042
2026-03-01 15:41:54.508,67220.85,0.01,2.3772,-0.9007
2026-03-01 15:41:54.607,67220.85,0.01,2.3003,-0.8669
2026-03-01 15:41:54.707,67220.85,0.01,2.4581,-0.8496
2026-03-01 15:41:54.807,67220.85,0.01,2.8332,-0.5241
2026-03-01 15:41:54.907,67220.85,0.01,2.8355,-0.5258
2026-03-01 15:41:55.007,67220.85,0.01,2.8355,-0.5258
2026-03-01 15:41:55.107,67220.85,0.01,2.6117,-0.6574
2026-03-01 15:41:55.206,67220.85,0.01,2.6143,-0.6578
2026-03-01 15:41:55.308,67220.85,0.01,2.6143,-0.6578
2026-03-01 15:41:55.407,67220.85,0.01,2.6143,-0.6578
2026-03-01 15:41:55.536,67220.85,0.01,2.6143,-0.6578
2026-03-01 15:41:55.609,67220.85,0.01,2.6143,-0.6578
2026-03-01 15:41:55.706,67220.85,0.01,2.614,-0.658
2026-03-01 15:41:55.806,67220.85,0.01,2.614,-0.658
2026-03-01 15:41:55.908,67220.85,0.01,2.614,-0.658
2026-03-01 15:41:56.007,67220.85,0.01,2.6138,-0.658
2026-03-01 15:41:56.107,67220.85,0.01,2.6134,-0.6579
2026-03-01 15:41:56.207,67220.85,0.01,2.6134,-0.6579
2026-03-01 15:41:56.308,67220.85,0.01,2.6134,-0.6579
2026-03-01 15:41:56.407,67220.85,0.01,2.6134,-0.6579
2026-03-01 15:41:56.507,67220.85,0.01,2.6059,-0.6569
2026-03-01 15:41:56.608,67220.85,0.01,2.6059,-0.6569
2026-03-01 15:41:56.707,67220.85,0.01,2.6059,-0.6569
2026-03-01 15:41:56.806,67220.85,0.01,2.6059,-0.6569
2026-03-01 15:41:56.907,67220.85,0.01,2.6031,-0.6579
2026-03-01 15:41:57.018,67220.85,0.01,2.6031,-0.6579
2026-03-01 15:41:57.107,67220.85,0.01,2.7606,-0.5625
2026-03-01 15:41:57.207,67220.85,0.01,2.6086,-0.6583
2026-03-01 15:41:57.307,67220.85,0.01,2.5559,-0.6513
2026-03-01 15:41:57.407,67220.85,0.01,2.5562,-0.6511
2026-03-01 15:41:57.508,67220.85,0.01,2.5563,-0.651
2026-03-01 15:41:57.607,67220.85,0.01,2.5563,-0.651
2026-03-01 15:41:57.707,67220.85,0.01,2.5471,-0.657
2026-03-01 15:41:57.807,67220.85,0.01,2.5471,-0.657
2026-03-01 15:41:57.907,67220.85,0.01,2.5469,-0.657
2026-03-01 15:41:58.007,67220.85,0.01,2.6372,-0.6689
2026-03-01 15:41:58.107,67220.85,0.01,2.8754,-0.4453
2026-03-01 15:41:58.206,67220.85,0.01,2.9045,-0.2604
2026-03-01 15:41:58.308,67220.85,0.01,2.9032,-0.265
2026-03-01 15:41:58.407,67220.85,0.01,2.9032,-0.265
2026-03-01 15:41:58.507,67220.85,0.01,2.903,-0.265
2026-03-01 15:41:58.609,67220.85,0.01,2.903,-0.265
2026-03-01 15:41:58.709,67220.85,0.01,2.903,-0.265
2026-03-01 15:41:58.807,67220.85,0.01,2.903,-0.265
2026-03-01 15:41:58.917,67220.85,0.01,2.9106,-0.2669
2026-03-01 15:41:59.008,67220.85,0.01,2.9104,-0.2669
2026-03-01 15:41:59.107,67220.85,0.01,2.9104,-0.2669
2026-03-01 15:41:59.208,67220.85,0.01,2.9104,-0.2669
2026-03-01 15:41:59.308,67220.85,0.01,2.9104,-0.2669
2026-03-01 15:41:59.410,67220.85,0.01,2.9322,-0.2679
2026-03-01 15:41:59.507,67220.85,0.01,2.9326,-0.2678
2026-03-01 15:41:59.608,67220.85,0.01,2.9329,-0.273
2026-03-01 15:41:59.711,67220.85,0.01,2.9327,-0.2731
2026-03-01 15:41:59.808,67220.85,0.01,2.9327,-0.2731
2026-03-01 15:41:59.907,67220.85,0.01,2.9327,-0.2731
2026-03-01 15:42:00.007,67220.85,0.01,2.9291,-0.2747
2026-03-01 15:42:00.107,67220.85,0.01,2.9291,-0.2747
2026-03-01 15:42:00.208,67220.85,0.01,2.9291,-0.2747
2026-03-01 15:42:00.307,67220.85,0.01,2.8842,-0.2653
2026-03-01 15:42:00.408,67220.85,0.01,2.884,-0.2654
2026-03-01 15:42:00.508,67220.85,0.01,2.884,-0.2654
2026-03-01 15:42:00.607,67220.85,0.01,2.884,-0.2654
2026-03-01 15:42:00.707,67220.85,0.01,2.8706,-0.2618
2026-03-01 15:42:00.807,67220.85,0.01,2.8706,-0.2618
2026-03-01 15:42:00.910,67220.85,0.01,2.8706,-0.2618
2026-03-01 15:42:01.007,67220.85,0.01,2.9794,-0.1599
2026-03-01 15:42:01.107,67220.85,0.01,2.548,0.022
2026-03-01 15:42:01.207,67220.85,0.01,2.4556,-0.1276
2026-03-01 15:42:01.308,67220.85,0.01,2.4849,-0.1383
2026-03-01 15:42:01.408,67220.85,0.01,2.5928,-0.1421
2026-03-01 15:42:01.507,67220.85,0.01,2.5869,-0.145
2026-03-01 15:42:01.607,67220.85,0.01,2.5462,-0.1648
2026-03-01 15:42:01.707,67220.85,0.01,2.5462,-0.1648
2026-03-01 15:42:01.807,67220.85,0.01,2.5462,-0.1648
2026-03-01 15:42:01.907,67220.85,0.01,2.5526,-0.167
2026-03-01 15:42:02.008,67220.85,0.01,2.5526,-0.167
2026-03-01 15:42:02.107,67220.85,0.01,2.5526,-0.167
2026-03-01 15:42:02.235,67220.85,0.01,2.5526,-0.167
2026-03-01 15:42:02.307,67220.85,0.01,2.5526,-0.167
2026-03-01 15:42:02.410,67220.85,0.01,2.5517,-0.1667
2026-03-01 15:42:02.506,67220.85,0.01,2.5517,-0.1667
2026-03-01 15:42:02.611,67220.85,0.01,2.5517,-0.1667
2026-03-01 15:42:02.707,67220.85,0.01,2.5519,-0.1666
2026-03-01 15:42:02.807,67220.85,0.01,2.5519,-0.1666
2026-03-01 15:42:02.908,67220.85,0.01,2.5519,-0.1666
2026-03-01 15:42:03.007,67220.85,0.01,2.5518,-0.1667
2026-03-01 15:42:03.108,67220.85,0.01,2.5637,-0.1708
2026-03-01 15:42:03.207,67220.85,0.01,2.5637,-0.1708
2026-03-01 15:42:03.307,67220.85,0.01,2.2662,-0.3379
2026-03-01 15:42:03.407,67220.85,0.01,2.4234,-0.2437
2026-03-01 15:42:03.509,67220.85,0.01,2.4171,-0.2499
2026-03-01 15:42:03.609,67220.85,0.01,2.4171,-0.2499
2026-03-01 15:42:03.707,67220.85,0.01,2.4171,-0.2499
2026-03-01 15:42:03.808,67220.85,0.01,2.4171,-0.2499
2026-03-01 15:42:03.907,67220.85,0.01,2.4169,-0.25
2026-03-01 15:42:04.007,67220.85,0.01,2.4169,-0.25
2026-03-01 15:42:04.109,67220.85,0.01,2.4167,-0.2501
2026-03-01 15:42:04.207,67220.85,0.01,2.2347,-0.2818
2026-03-01 15:42:04.308,67220.85,0.01,2.183,-0.2707
2026-03-01 15:42:04.412,67220.85,0.01,2.2909,-0.306
2026-03-01 15:42:04.507,67220.85,0.01,2.1334,-0.4052
2026-03-01 15:42:04.607,67220.85,0.01,1.8035,-0.8719
2026-03-01 15:42:04.708,67220.85,0.01,1.8979,-0.7789
2026-03-01 15:42:04.807,67220.85,0.01,1.9,-0.7791
2026-03-01 15:42:04.907,67220.85,0.01,1.9,-0.7791
2026-03-01 15:42:05.006,67220.85,0.01,1.7921,-0.822
2026-03-01 15:42:05.107,67220.85,0.01,1.7919,-0.822
2026-03-01 15:42:05.208,67220.85,0.01,1.7918,-0.8221
2026-03-01 15:42:05.308,67220.85,0.01,1.7918,-0.8221
2026-03-01 15:42:05.407,67220.85,0.01,1.7918,-0.8221
2026-03-01 15:42:05.507,67220.85,0.01,1.7918,-0.8221
2026-03-01 15:42:05.608,67220.85,0.01,1.6905,-0.9316
2026-03-01 15:42:05.708,67220.85,0.01,1.6905,-0.9317
2026-03-01 15:42:05.806,67220.85,0.01,1.6905,-0.9317
2026-03-01 15:42:05.907,67220.85,0.01,1.6905,-0.9318
2026-03-01 15:42:06.007,67220.85,0.01,1.6905,-0.9318
2026-03-01 15:42:06.107,67220.85,0.01,1.6905,-0.9318
2026-03-01 15:42:06.207,67220.85,0.01,1.6906,-0.9316
2026-03-01 15:42:06.307,67220.85,0.01,1.6906,-0.9316
2026-03-01 15:42:06.407,67220.85,0.01,1.6903,-0.9318
2026-03-01 15:42:06.507,67220.85,0.01,1.6903,-0.9318
2026-03-01 15:42:06.607,67220.85,0.01,1.782,-0.8153
2026-03-01 15:42:06.707,67220.85,0.01,1.8155,-0.7818
2026-03-01 15:42:06.807,67220.85,0.01,1.8303,-0.7835
2026-03-01 15:42:06.907,67220.85,0.01,1.8302,-0.7835
2026-03-01 15:42:07.007,67220.85,0.01,1.8302,-0.7835
2026-03-01 15:42:07.108,67220.85,0.01,1.8302,-0.7835
2026-03-01 15:42:07.207,67220.85,0.01,1.8302,-0.7835
2026-03-01 15:42:07.308,67220.85,0.01,1.8302,-0.7835
2026-03-01 15:42:07.415,67220.85,0.01,1.8302,-0.7835
2026-03-01 15:42:07.507,67220.85,0.01,1.8302,-0.7835
2026-03-01 15:42:07.607,67220.85,0.01,1.8298,-0.784
2026-03-01 15:42:07.707,67220.85,0.01,1.8298,-0.784
2026-03-01 15:42:07.806,67220.85,0.01,1.8298,-0.784
2026-03-01 15:42:07.907,67220.85,0.01,1.8298,-0.784
2026-03-01 15:42:08.006,67220.85,0.01,1.8298,-0.784
2026-03-01 15:42:08.107,67220.85,0.01,1.7968,-0.8169
2026-03-01 15:42:08.206,67220.85,0.01,1.7968,-0.8169
2026-03-01 15:42:08.307,67220.85,0.01,1.791,-0.8226
2026-03-01 15:42:08.409,67220.85,0.01,1.7938,-0.8228
2026-03-01 15:42:08.508,67220.85,0.01,1.7938,-0.8228
2026-03-01 15:42:08.608,67220.85,0.01,1.7938,-0.8228
2026-03-01 15:42:08.707,67220.85,0.01,1.7874,-0.8222
2026-03-01 15:42:08.806,67220.85,0.01,1.7876,-0.8221
2026-03-01 15:42:08.908,67220.85,0.01,1.7876,-0.8221
2026-03-01 15:42:09.007,67220.85,0.01,1.7955,-0.823
2026-03-01 15:42:09.107,67220.85,0.01,1.7955,-0.823
2026-03-01 15:42:09.207,67220.85,0.01,1.6998,-0.9346
2026-03-01 15:42:09.307,67220.85,0.01,1.699,-0.935
2026-03-01 15:42:09.407,67220.85,0.01,1.6989,-0.9352
2026-03-01 15:42:09.507,67220.85,0.01,1.6989,-0.9351
2026-03-01 15:42:09.607,67220.85,0.01,1.6989,-0.9352
2026-03-01 15:42:09.708,67220.85,0.01,1.7008,-0.9353
2026-03-01 15:42:09.807,67220.85,0.01,1.6989,-0.9352
2026-03-01 15:42:09.906,67220.85,0.01,1.6989,-0.9352
2026-03-01 15:42:10.007,67220.85,0.01,1.6989,-0.9352
2026-03-01 15:42:10.106,67220.85,0.01,1.6989,-0.9352
2026-03-01 15:42:10.268,67220.85,0.01,1.6064,-0.9313
